PROVINCIA_CODIGO,PROVINCIA_NOMBRE,CANTON_CODIGO,CANTON_NOMBRE,PARROQUIA_CODIGO,PARROQUIA_NOMBRE,PARROQUIA_ESTADO
12,LOS RIOS,540,QUEVEDO,6660,VIVA ALFARO,URBANA
4,CARCHI,995,SAN PEDRO DE HUACA,6665,HUACA,URBANA
7,EL ORO,355,SANTA ROSA,6670,PUERTO JELI,URBANA
7,EL ORO,370,PINAS,6675,PINAS GRANDE,URBANA
7,EL ORO,370,PINAS,6680,LA SUSAYA,URBANA
12,LOS RIOS,516,VALENCIA,6685,VALENCIA,URBANA
12,LOS RIOS,540,QUEVEDO,6690,24 DE MAYO,URBANA
12,LOS RIOS,946,MOCACHE,6695,MOCACHE,URBANA
14,MORONA SANTIAGO,926,TAISHA,6700,TAISHA,URBANA
16,PASTAZA,881,ARAJUNO,6705,ARAJUNO,URBANA
9,GUAYAS,986,ISIDRO AYORA,6710,ISIDRO AYORA,URBANA
3,CANAR,241,SUSCAL,6715,SUSCAL,URBANA
8,ESMERALDAS,561,RIO VERDE,6720,RIO VERDE,URBANA
13,MANABI,470,SANTA ANA,6725,LODANA,URBANA
11,LOJA,311,OLMEDO,6730,OLMEDO,URBANA
14,MORONA SANTIAGO,611,LOGRONO,6735,LOGRONO,URBANA
19,ZAMORA CHINCHIPE,661,PALANDA,6740,PALANDA,URBANA
13,MANABI,450,MANTA,6745,ELOY ALFARO,URBANA
13,MANABI,476,JAMA,6750,JAMA,URBANA
13,MANABI,446,JARAMIJO,6755,JARAMIJO,URBANA
15,NAPO,621,C. J. AROSEMENA TOLA,6760,CARLOS J. AROSEMENA TOLA,URBANA
21,SUCUMBIOS,626,CUYABENO,6765,TARAPOA,URBANA
13,MANABI,440,PORTOVIEJO,6770,18 DE OCTUBRE,URBANA
13,MANABI,440,PORTOVIEJO,6775,FRANCISCO PACHECO,URBANA
10,IMBABURA,30,IBARRA,6780,LA DOLOROSA DEL PRIORATO,URBANA
13,MANABI,477,SAN VICENTE,6785,SAN VICENTE,URBANA
3,CANAR,235,AZOGUES,6790,BORRERO,URBANA
7,EL ORO,350,MACHALA,6795,EL CAMBIO,URBANA
7,EL ORO,695,HUAQUILLAS,6800,HUALTACO,URBANA
7,EL ORO,695,HUAQUILLAS,6805,MILTON REYES,URBANA
7,EL ORO,695,HUAQUILLAS,6810,EL PARAISO,URBANA
7,EL ORO,695,HUAQUILLAS,6815,ECUADOR,URBANA
7,EL ORO,695,HUAQUILLAS,6820,UNION LOJANA,URBANA
11,LOJA,290,CATAMAYO,6825,SAN JOSE,URBANA
12,LOS RIOS,515,BABAHOYO,6830,BARREIRO /SANTA RITA,URBANA
12,LOS RIOS,515,BABAHOYO,6835,EL SALTO,URBANA
19,ZAMORA CHINCHIPE,655,ZAMORA,6840,EL LIMON,URBANA
3,CANAR,235,AZOGUES,6845,AURELIO BAYAS MARTINEZ,URBANA
9,GUAYAS,400,DAULE,6850,LA AURORA,URBANA
12,LOS RIOS,945,BUENA FE,6855,7 DE AGOSTO,URBANA
12,LOS RIOS,945,BUENA FE,6860,11 DE OCTUBRE,URBANA
1,AZUAY,260,CUENCA,6865,HERMANO MIGUEL,URBANA
14,MORONA SANTIAGO,796,PABLO SEXTO,6870,PABLO SEXTO,URBANA
1,AZUAY,556,CAMILO PONCE ENRIQUEZ,6875,CAMILO PONCE ENRIQUEZ,URBANA
5,COTOPAXI,825,LA MANA,6880,EL CARMEN,URBANA
19,ZAMORA CHINCHIPE,981,PAQUISHA,6885,PAQUISHA,URBANA
14,MORONA SANTIAGO,797,TIWINZA,6890,SANTIAGO,URBANA
5,COTOPAXI,825,LA MANA,6895,EL TRIUNFO,URBANA
7,EL ORO,355,SANTA ROSA,6900,BALNEARIO JAMBELI,URBANA
8,ESMERALDAS,560,ESMERALDAS,6905,SIMON PLATA TORRES,URBANA
13,MANABI,440,PORTOVIEJO,6910,SIMON BOLIVAR,URBANA
7,EL ORO,355,SANTA ROSA,6985,JUMON,URBANA
7,EL ORO,355,SANTA ROSA,6990,NUEVO SANTA ROSA,URBANA
25,VOTO EXTERIOR,11,ALEMANIA,9001,C. E. EN BERLIN,
25,VOTO EXTERIOR,11,ALEMANIA,9002,C. E. EN HAMBURGO,
25,VOTO EXTERIOR,21,ARGENTINA,9003,C. E. EN BUENOS AIRES,
25,VOTO EXTERIOR,31,AUSTRALIA,9004,C. E. EN SYDNEY,
25,VOTO EXTERIOR,41,AUSTRIA,9006,C. E. EN VIENA,
25,VOTO EXTERIOR,51,BELGICA,9007,C. E. EN BRUSELAS,
25,VOTO EXTERIOR,61,BOLIVIA,9008,C. E. EN LA PAZ,
25,VOTO EXTERIOR,71,BRASIL,9009,C. E. EN BRASILIA,
25,VOTO EXTERIOR,81,CANADA,9010,C. E. EN MONTREAL,
25,VOTO EXTERIOR,81,CANADA,9011,C. E. EN TORONTO,
25,VOTO EXTERIOR,81,CANADA,9012,C. E. EN OTTAWA,
25,VOTO EXTERIOR,91,COLOMBIA,9013,C. E. EN BOGOTA,
25,VOTO EXTERIOR,91,COLOMBIA,9014,C. E. EN CALI,
25,VOTO EXTERIOR,91,COLOMBIA,9015,C. E. EN IPIALES,
25,VOTO EXTERIOR,101,COREA (SUR) REPUBLICA DE,9016,C. E. EN SEUL,
25,VOTO EXTERIOR,111,COSTA RICA,9017,C. E. EN SAN JOSE,
25,VOTO EXTERIOR,121,CUBA,9018,C. E. EN LA HABANA,
25,VOTO EXTERIOR,131,CHILE,9019,C. E. EN SANTIAGO,
25,VOTO EXTERIOR,141,CHINA,9020,C. E. EN BEIJING,
25,VOTO EXTERIOR,161,EL SALVADOR,9022,C. E. EN SAN SALVADOR,
25,VOTO EXTERIOR,171,ESPAÑA,9023,C. E. EN BARCELONA,
25,VOTO EXTERIOR,171,ESPAÑA,9024,C. E. EN MADRID,
25,VOTO EXTERIOR,171,ESPAÑA,9025,C. E. EN VALENCIA,
25,VOTO EXTERIOR,171,ESPAÑA,9026,C. E. EN MURCIA,
25,VOTO EXTERIOR,181,ESTADOS UNIDOS DE AMERICA,9027,C. E. EN CHICAGO,
25,VOTO EXTERIOR,181,ESTADOS UNIDOS DE AMERICA,9028,C. E. EN MIAMI,
25,VOTO EXTERIOR,181,ESTADOS UNIDOS DE AMERICA,9029,C. E. EN NUEVA YORK,
25,VOTO EXTERIOR,181,ESTADOS UNIDOS DE AMERICA,9030,C. E. EN SAN FRANCISCO,
25,VOTO EXTERIOR,181,ESTADOS UNIDOS DE AMERICA,9031,C. E. EN WASHINGTON,
25,VOTO EXTERIOR,181,ESTADOS UNIDOS DE AMERICA,9032,C. E. EN LOS ANGELES,
25,VOTO EXTERIOR,181,ESTADOS UNIDOS DE AMERICA,9034,C. E. EN HOUSTON,
25,VOTO EXTERIOR,181,ESTADOS UNIDOS DE AMERICA,9035,C. E. EN NEW JERSEY,
25,VOTO EXTERIOR,191,FRANCIA,9036,C. E. EN PARIS,
25,VOTO EXTERIOR,201,REINO UNIDO DE GRAN BRETAÑA E IRLANDA DEL NORTE,9037,C. E. EN LONDRES,
25,VOTO EXTERIOR,211,GUATEMALA,9038,C. E. EN GUATEMALA,
25,VOTO EXTERIOR,221,HONDURAS,9039,C. E. EN TEGUCIGALPA,
25,VOTO EXTERIOR,231,HUNGRIA,9040,C. E. EN BUDAPEST,
25,VOTO EXTERIOR,242,INDIA,9041,C. E. EN NUEVA DELHI,
25,VOTO EXTERIOR,251,ISRAEL,9042,C. E. EN TEL AVIV,
25,VOTO EXTERIOR,261,ITALIA,9043,C. E. EN MILAN,
25,VOTO EXTERIOR,261,ITALIA,9044,C. E. EN GENOVA,
25,VOTO EXTERIOR,261,ITALIA,9045,C. E. EN ROMA,
25,VOTO EXTERIOR,271,JAPON,9046,C. E. EN TOKIO,
25,VOTO EXTERIOR,281,MEXICO,9047,C. E. EN MEXICO,
25,VOTO EXTERIOR,291,NICARAGUA,9048,C. E. EN MANAGUA,
25,VOTO EXTERIOR,301,PAISES BAJOS (HOLANDA),9049,C. E. EN LA HAYA,
25,VOTO EXTERIOR,312,PANAMA,9050,C. E. EN PANAMA,
25,VOTO EXTERIOR,321,PARAGUAY,9051,C. E. EN ASUNCION,
25,VOTO EXTERIOR,331,PERU,9052,C. E. EN LIMA,
25,VOTO EXTERIOR,331,PERU,9053,C. E. EN PIURA,
25,VOTO EXTERIOR,341,EGIPTO,9055,C. E. EN EL CAIRO,
25,VOTO EXTERIOR,351,REPUBLICA DOMINICANA,9056,C. E. EN SANTO DOMINGO,
25,VOTO EXTERIOR,361,SUECIA,9057,C. E. EN ESTOCOLMO,
25,VOTO EXTERIOR,371,SUIZA,9058,C. E. EN BERNA,
25,VOTO EXTERIOR,371,SUIZA,9059,C. E. EN LAUSANNE,
25,VOTO EXTERIOR,381,FEDERACION DE RUSIA,9060,C. E. EN MOSCU,
25,VOTO EXTERIOR,391,URUGUAY,9061,C. E. EN MONTEVIDEO,
25,VOTO EXTERIOR,401,VENEZUELA,9062,C. E. EN CARACAS,
25,VOTO EXTERIOR,411,INDONESIA,9063,C. E. EN INDONESIA,
25,VOTO EXTERIOR,421,MALASIA,9064,C. E. EN KUALA LUMPUR,
25,VOTO EXTERIOR,431,POLONIA,9065,C. E. EN VARSOVIA,
